,participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,correctDiagnosis,perceivedDifficulty,highestSeverity,hasHighSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,competingDifferentials,hasCompetingDifferentials,treatmentPlan,infoSeekingTime,remoteDifferentials,nonRemoteDifferentials,correct,brierConfidence,differentialAccuracy,correctDiagnosisIdx,likelihoodOfCorrectDiagnosis,sevOfCorrectDiagnosis,highestLikelihoodCorrect,highestLikelihoodCorrectValue
898,kqzd96,6,1,Patient History,MILIARY TB,1,0,1,0,1,6,0.166666667,Present Illness History,1,80,FALSE,2,2,FALSE,9,9,2,2,1,FALSE,"Admit 
CTCAP 
axillary node biopsy 
oncology team review 
sputum MCS for TB , bloods for HIV ",0.25465,0,1,0,0.64,-1,0,0,0,0,0
899,kqzd96,6,2,Physical Exmination,MILIARY TB,1,0,1,0,1,13,0.076923077,NeckThroat Examination,1,73,FALSE,2,2,FALSE,9,9,2,2,1,FALSE,"Admit
CTCAP 
axillary node biopsy 
oncology team review 
monitor for neutropenianeutropenic sepsis 

",0.15045,0,1,0,0.5329,-1,0,0,0,0,0
900,kqzd96,6,3,Testing,MILIARY TB,2,0,2,0,2,10,0.2,"Chest XRay, Abdominal CT Scan",1,83,FALSE,2,2,FALSE,9,9,2,2,1,FALSE,"Admit
CTCAP 
axillary node biopsy 
oncology team review 
monitor for neutropenianeutropenic sepsis 
ascitic tap, pleural drain if required ",0.220583333,0,1,0,0.6889,-1,0,0,0,0,0
901,ky6qgf,1,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",4,30,FALSE,5,3,TRUE,9,"9, 7, 4, 3","3, 1, 1, 2",3,2,FALSE,Not Provided,1.45765,0,4,0,0.09,-0.25,0,0,0,0,0
902,ky6qgf,1,2,Physical Exmination,MILIARY TB,13,0,13,0,13,13,1,"Take Pulse, Assess Head, Auscultate Lungs, Rectal Examination, Assess Eyes, Auscultate the Heart, Measure Blood Pressure, Assess Extremities, Neurologic Exam Record, Measure Temperature, Assess Respiratory Rate, NeckThroat Examination, Abdomen Examination",6,62,FALSE,5,3,TRUE,9,"9, 7, 4, 3, 1, 9","3, 1, 1, 2, 0, 2",3,3,TRUE,Not Provided,1.5775,1,5,0,0.3844,-0.166666667,0,0,0,0,0
903,ky6qgf,1,3,Testing,MILIARY TB,3,0,3,0,3,10,0.3,"FBC, CRP and ESR, Chest XRay",7,100,FALSE,5,3,TRUE,10,"9, 7, 4, 3, 1, 9, 10","3, 1, 1, 2, 0, 2, 2",2,4,TRUE,"Thoracocentesis, microscopy  culture, sputum culture, IV antibiotics",0.770716667,1,6,0,1,-0.142857143,0,0,0,0,0
904,ky6qgf,2,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Social History, Allergies",2,16,FALSE,8,3,TRUE,8,"8, 6","3, 3",3,2,FALSE,Not Provided,0.7748,0,2,1,0.7056,0.5,1,8,4,1,8
905,ky6qgf,2,2,Physical Exmination,GUILLAINBARRE SYNDROME,13,0,13,0,13,13,1,"Assess Extremities, Auscultate Lungs, Take Pulse, NeckThroat Examination, Assess Respiratory Rate, Assess Head, Rectal Examination, Assess Eyes, Abdomen Examination, Measure Temperature, Neurologic Exam Record, Auscultate the Heart, Measure Blood Pressure",2,66,FALSE,8,3,TRUE,8,"8, 6","3, 3",3,2,FALSE,Not Provided,1.560116667,0,2,1,0.1156,0.5,1,8,4,1,8
906,ky6qgf,2,3,Testing,GUILLAINBARRE SYNDROME,3,0,3,0,3,10,0.3,"FBC, CRP and ESR, Abdominal CT Scan",2,59,FALSE,8,3,TRUE,8,"8, 6","3, 3",3,2,FALSE,Not Provided,0.756583333,0,2,1,0.1681,0.5,1,8,4,1,8
907,ky6qgf,3,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",2,31,FALSE,9,3,TRUE,8,"3, 8","3, 3",3,1,FALSE,Not Provided,1.05695,0,2,0,0.0961,-0.5,0,0,0,0,0
908,ky6qgf,3,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,12,0,12,0,12,13,0.923076923,"Measure Blood Pressure, Auscultate Lungs, Assess Extremities, NeckThroat Examination, Assess Eyes, Abdomen Examination, Neurologic Exam Record, Take Pulse, Assess Head, Auscultate the Heart, Assess Respiratory Rate, Measure Temperature",5,44,FALSE,9,3,TRUE,8,"3, 8, 3, 5, 5","3, 3, 3, 0, 3",3,3,TRUE,Not Provided,1.080783333,0,5,0,0.1936,-0.2,0,0,0,0,0
909,ky6qgf,3,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,4,0,4,0,4,10,0.4,"ECG, Venous Blood Gas, FBC, CRP and ESR",6,76,FALSE,9,3,TRUE,10,"3, 8, 3, 5, 5, 10","3, 3, 3, 0, 3, 2",2,4,TRUE,Not Provided,2.133716667,0,6,0,0.5776,-0.166666667,0,0,0,0,0
910,ky6qgf,4,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Social History, Allergies, Family History",2,66,FALSE,2,2,FALSE,9,"9, 4","2, 2",2,1,FALSE,Not Provided,2.121883333,0,2,1,0.1156,0.5,1,9,3,1,9
911,ky6qgf,4,2,Physical Exmination,ULCERATIVE COLITIS,11,0,11,0,11,13,0.846153846,"Auscultate the Heart, Assess Respiratory Rate, Measure Temperature, Assess Extremities, Assess Eyes, NeckThroat Examination, Auscultate Lungs, Abdomen Examination, Take Pulse, Rectal Examination, Measure Blood Pressure",2,85,FALSE,2,2,FALSE,9,"9, 4","2, 2",2,1,FALSE,Not Provided,1.020783333,0,2,1,0.0225,0.5,1,9,3,1,9
912,ky6qgf,4,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"Abdominal CT Scan, CRP and ESR, FBC",2,95,FALSE,2,2,FALSE,9,"9, 4","2, 2",2,1,FALSE,"IV antibiotics and fluid, low residue diet",0.704916667,0,2,1,0.0025,0.5,1,9,3,1,9
913,ky6qgf,5,1,Patient History,TEMPORAL ARTERITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",1,34,FALSE,3,1,FALSE,8,8,1,1,1,FALSE,Not Provided,0.857683333,0,1,1,0.4356,1,1,8,2,1,8
914,ky6qgf,5,2,Physical Exmination,TEMPORAL ARTERITIS,12,0,12,0,12,13,0.923076923,"Neurologic Exam Record, Measure Blood Pressure, Auscultate the Heart, Take Pulse, NeckThroat Examination, Assess Eyes, Auscultate Lungs, Assess Extremities, Measure Temperature, Rectal Examination, Assess Respiratory Rate, Abdomen Examination",1,77,FALSE,3,1,FALSE,8,8,1,1,1,FALSE,High dose oral steroids,1.314066667,0,1,1,0.0529,1,1,8,2,1,8
915,ky6qgf,5,3,Testing,TEMPORAL ARTERITIS,2,0,2,0,2,10,0.2,"FBC, CRP and ESR",1,84,FALSE,3,1,FALSE,8,8,1,1,1,FALSE,High dose oral steroids,0.409166667,0,1,1,0.0256,1,1,8,2,1,8
916,ky6qgf,6,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",3,50,FALSE,5,2,FALSE,7,"6, 4, 7","1, 1, 2",2,2,FALSE,Not Provided,1.269433333,0,3,0,0.25,-0.333333333,0,0,0,0,0
917,ky6qgf,6,2,Physical Exmination,AORTIC DISSECTION,17,0,13,0,13,13,1,"Abdomen Examination, Auscultate Lungs, Measure Temperature, Assess Respiratory Rate, Assess Eyes, Auscultate the Heart, Measure Blood Pressure, Take Pulse, Neurologic Exam Record, Assess Head, Rectal Examination, NeckThroat Examination, Assess Extremities",5,68,TRUE,5,3,TRUE,8,"6, 4, 7, 8, 4","1, 1, 2, 3, 1",3,3,TRUE,Not Provided,1.439833333,0,5,1,0.1024,0.2,1,8,4,1,8
918,ky6qgf,6,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"Chest XRay, FBC",5,80,TRUE,5,3,TRUE,8,"6, 4, 7, 8, 4","1, 1, 2, 3, 1",3,3,TRUE,"Echocardiogram, IV furosemide",0.51745,0,5,1,0.04,0.2,1,8,4,1,8
919,l68fkg,1,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Social History, Medication, Allergies",2,24,FALSE,6,2,FALSE,6,"6, 4","2, 2",2,1,FALSE,Not Provided,1.673883333,0,2,1,0.5776,0.5,1,6,3,1,6
920,l68fkg,1,2,Physical Exmination,MILIARY TB,12,0,10,0,10,13,0.769230769,"Take Pulse, Measure Temperature, Measure Blood Pressure, Neck/Throat Examination, Neurologic Exam Record, Abdomen Examination, Assess Extremities, Auscultate Lungs, Assess Respiratory Rate, Auscultate the Heart",2,40,FALSE,6,2,FALSE,7,"6, 7","2, 2",2,2,FALSE,Not Provided,1.69455,0,2,1,0.36,0.5,1,6,3,0,0
921,l68fkg,1,3,Testing,MILIARY TB,5,0,5,0,5,10,0.5,"CRP and ESR, FBC, Venous Blood Gas, Abdominal CT Scan, Chest X-Ray",3,63,FALSE,6,2,FALSE,9,"6, 9, 9","2, 2, 2",2,3,TRUE,"Start Sepsis 6 protocol. Check microguide for empirical antibiotics. Liase with specialist regarding myelodysplasia, call med reg in meantime. ",1.3292,0,3,1,0.1369,0.333333333,1,6,3,0,0
922,l68fkg,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,7,0,6,0,6,6,1,"Present Illness History, Social History, Medication, Past Medical History, Allergies, Family History",3,7,FALSE,7,2,FALSE,5,"4, 5, 5","2, 2, 2",2,2,FALSE,Not Provided,1.003433333,0,3,0,0.0049,-0.333333333,0,0,0,0,0
923,l68fkg,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,4,0,4,0,4,13,0.307692308,"Neurologic Exam Record, Assess Eyes, Assess Head, Measure Temperature",4,42,FALSE,7,2,FALSE,8,"2, 2, 2, 8","2, 2, 2, 1",1,1,FALSE,Not Provided,0.75635,0,4,0,0.1764,-0.25,0,0,0,0,0
924,l68fkg,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,10,0.2,"UREA and Electrolytes, ECG",4,38,FALSE,7,2,FALSE,8,"2, 2, 2, 8","2, 2, 2, 1",1,1,FALSE,Not Provided,0.690633333,0,4,0,0.1444,-0.25,0,0,0,0,0
925,l68fkg,3,1,Patient History,ULCERATIVE COLITIS,10,0,6,0,6,6,1,"Past Medical History, Present Illness History, Family History, Social History, Allergies, Medication",2,26,FALSE,7,2,FALSE,7,"7, 5","2, 1",2,2,FALSE,Not Provided,1.2307,0,2,0,0.0676,-0.5,0,0,0,0,0
926,l68fkg,3,2,Physical Exmination,ULCERATIVE COLITIS,10,0,9,0,9,13,0.692307692,"Measure Blood Pressure, Neurologic Exam Record, Auscultate Lungs, Rectal Examination, Take Pulse, Assess Extremities, Auscultate the Heart, Abdomen Examination, Measure Temperature",2,37,FALSE,7,2,FALSE,7,"7, 5","2, 1",2,2,FALSE,Not Provided,1.000216667,0,2,0,0.1369,-0.5,0,0,0,0,0
927,l68fkg,3,3,Testing,ULCERATIVE COLITIS,5,0,4,0,4,10,0.4,"Abdominal CT Scan, CRP and ESR, Venous Blood Gas, FBC",3,40,FALSE,7,2,FALSE,8,"8, 7, 4","2, 1, 1",2,2,FALSE,Not Provided,3.30835,0,3,1,0.36,0.333333333,1,4,2,0,0
928,l68fkg,4,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Allergies, Medication, Family History, Past Medical History, Social History",3,2,FALSE,9,1,FALSE,5,"4, 2, 5","1, 0, 1",1,1,FALSE,Not Provided,1.802133333,0,3,0,4.00E-04,-0.333333333,0,0,0,0,0
929,l68fkg,4,2,Physical Exmination,TEMPORAL ARTERITIS,10,0,9,0,9,13,0.692307692,"Measure Temperature, Assess Respiratory Rate, Measure Blood Pressure, Auscultate the Heart, Neurologic Exam Record, Take Pulse, Assess Extremities, Auscultate Lungs, Abdomen Examination",4,3,FALSE,9,1,FALSE,5,"4, 2, 5, 4","1, 0, 1, 1",1,1,FALSE,Not Provided,1.362766667,0,4,0,9.00E-04,-0.25,0,0,0,0,0
930,l68fkg,4,3,Testing,TEMPORAL ARTERITIS,5,0,5,0,5,10,0.5,"FBC, Chest X-Ray, CRP and ESR, Other Biochemistry Tests, Clotting Test",4,8,FALSE,9,1,FALSE,6,"6, 2, 5, 4","1, 0, 1, 1",1,2,FALSE,Not Provided,0.8357,0,4,0,0.0064,-0.25,0,0,0,0,0
931,l68fkg,5,1,Patient History,GUILLAINBARRE SYNDROME,7,0,6,0,6,6,1,"Social History, Medication, Past Medical History, Present Illness History, Family History, Allergies",2,6,FALSE,9,2,FALSE,5,"4, 5","2, 1",1,1,FALSE,Not Provided,0.821883333,0,2,1,0.8836,0.5,1,4,3,0,0
932,l68fkg,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,8,0,7,0,7,13,0.538461538,"Neurologic Exam Record, Assess Extremities, Assess Eyes, Auscultate Lungs, Take Pulse, Measure Temperature, Abdomen Examination",2,11,FALSE,9,2,FALSE,5,"4, 5","2, 1",1,1,FALSE,Not Provided,0.979683333,0,2,1,0.7921,0.5,1,4,3,0,0
933,l68fkg,5,3,Testing,GUILLAINBARRE SYNDROME,2,0,2,0,2,10,0.2,"CRP and ESR, UREA and Electrolytes",2,5,FALSE,9,2,FALSE,5,"5, 5","2, 1",2,2,FALSE,Not Provided,0.531166667,0,2,1,0.9025,0.5,1,5,3,1,5
934,l68fkg,6,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Family History, Social History, Past Medical History, Allergies, Medication, Present Illness History",3,28,FALSE,4,3,TRUE,8,"6, 8, 6","2, 3, 2",3,3,TRUE,Not Provided,2.379783333,0,3,0,0.0784,-0.333333333,0,0,0,0,0
935,l68fkg,6,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Assess Eyes, Auscultate the Heart, Auscultate Lungs, Take Pulse, Assess Respiratory Rate, Measure Blood Pressure",4,42,FALSE,4,3,TRUE,9,"2, 4, 3, 9","2, 3, 2, 1",1,1,FALSE,Not Provided,0.804766667,0,4,0,0.1764,-0.25,0,0,0,0,0
936,l68fkg,6,3,Testing,AORTIC DISSECTION,2,0,2,0,2,10,0.2,"ECG, Chest X-Ray",4,49,FALSE,4,3,TRUE,9,"2, 4, 3, 9","2, 3, 2, 1",1,1,FALSE,Maybe mix of aortic stenosis and heart failure? Speak to cardiology/med reg,0.4252,0,4,0,0.2401,-0.25,0,0,0,0,0
937,lgqfmy,1,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Social History, Allergies",2,24,TRUE,5,3,TRUE,7,"6, 7","3, 3",3,2,FALSE,"Do an ECG

Consider starting MONA protocol

Take bloods and look for tropnonin

Consider a CT Angiogram

",1.830233333,0,2,1,0.5776,0.5,1,7,4,1,7
938,lgqfmy,1,2,Physical Exmination,AORTIC DISSECTION,14,0,13,0,13,13,1,"Auscultate the Heart, Take Pulse, Measure Blood Pressure, Abdomen Examination, Rectal Examination, Auscultate Lungs, Assess Extremities, Neck/Throat Examination, Assess Eyes, Assess Respiratory Rate, Neurologic Exam Record, Assess Head, Measure Temperature",2,33,TRUE,5,3,TRUE,8,"6, 8","3, 3",3,2,FALSE,"ECG

CT Angiogram

",1.564583333,0,2,1,0.4489,0.5,1,8,4,1,8
939,lgqfmy,1,3,Testing,AORTIC DISSECTION,10,0,10,0,10,10,1,"FBC, Clotting Test, Urine Dipstick, ECG, UREA and Electrolytes, Abdominal CT Scan, Other Biochemistry Tests, CRP and ESR, Venous Blood Gas, Chest X-Ray",4,65,TRUE,5,3,TRUE,8,"6, 8, 5, 7","3, 3, 0, 3",3,4,TRUE,"Cannulae and have blood ready

CT angiogram and CT chest

Doppler pulses",2.102883333,0,4,1,0.1225,0.25,1,8,4,1,8
940,lgqfmy,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Family History, Past Medical History, Allergies, Medication, Social History",3,11,FALSE,6,3,TRUE,5,"5, 3, 5","3, 1, 1",3,2,FALSE,Not Provided,0.937716667,0,3,0,0.0121,-0.333333333,0,0,0,0,0
941,lgqfmy,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,1,0,1,1,0,13,0,Present Illness History,4,57,FALSE,6,3,TRUE,7,"5, 3, 5, 7","3, 1, 1, 3",3,3,TRUE,Not Provided,0.539966667,0,4,0,0.3249,-0.25,0,0,0,0,0
942,lgqfmy,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,19,0,18,8,10,10,1,"Chest X-Ray, ECG, Other Biochemistry Tests, CRP and ESR, Venous Blood Gas, UREA and Electrolytes, Clotting Test, FBC, Abdominal CT Scan, Urine Dipstick, Assess Head, Assess Respiratory Rate, Take Pulse, Auscultate Lungs, Neck/Throat Examination, Assess Eyes, Assess Extremities, Neurologic Exam Record",4,59,FALSE,6,3,TRUE,7,"5, 2, 5, 7","3, 1, 1, 3",3,3,TRUE,Not Provided,2.072266667,0,4,0,0.3481,-0.25,0,0,0,0,0
943,lgqfmy,3,1,Patient History,GUILLAINBARRE SYNDROME,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Allergies, Social History",2,0,FALSE,6,2,FALSE,5,"4, 5","2, 1",1,1,FALSE,Not Provided,0.8489,0,2,1,1,0.5,1,4,3,0,0
944,lgqfmy,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,10,0,10,0,10,13,0.769230769,"Assess Respiratory Rate, Auscultate Lungs, Take Pulse, Assess Extremities, Measure Blood Pressure, Measure Temperature, Neck/Throat Examination, Neurologic Exam Record, Assess Eyes, Assess Head",3,23,FALSE,6,2,FALSE,6,"6, 5, 6","2, 1, 1",2,3,TRUE,Not Provided,1.000083333,0,3,1,0.5929,0.333333333,1,6,3,1,6
945,lgqfmy,3,3,Testing,GUILLAINBARRE SYNDROME,10,0,10,0,10,10,1,"Urine Dipstick, CRP and ESR, UREA and Electrolytes, Abdominal CT Scan, Other Biochemistry Tests, FBC, ECG, Clotting Test, Chest X-Ray, Venous Blood Gas",3,20,FALSE,6,2,FALSE,6,"6, 5, 6","2, 1, 1",2,3,TRUE,Not Provided,2.24735,0,3,1,0.64,0.333333333,1,6,3,1,6
946,lgqfmy,4,1,Patient History,MILIARY TB,5,0,5,0,5,6,0.833333333,"Present Illness History, Past Medical History, Medication, Allergies, Social History",2,33,FALSE,8,3,TRUE,6,"5, 6","2, 3",3,2,FALSE,Not Provided,1.4543,0,2,0,0.1089,-0.5,0,0,0,0,0
947,lgqfmy,4,2,Physical Exmination,MILIARY TB,14,0,13,0,13,13,1,"Assess Respiratory Rate, Take Pulse, Assess Eyes, Auscultate the Heart, Auscultate Lungs, Measure Blood Pressure, Assess Head, Neurologic Exam Record, Neck/Throat Examination, Assess Extremities, Measure Temperature, Abdomen Examination, Rectal Examination",3,57,FALSE,8,3,TRUE,7,"5, 3, 7","2, 3, 1",1,2,FALSE,Not Provided,1.352733333,0,3,0,0.3249,-0.333333333,0,0,0,0,0
948,lgqfmy,4,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"Chest X-Ray, Clotting Test, Abdominal CT Scan, Venous Blood Gas",5,36,FALSE,8,3,TRUE,7,"5, 3, 7, 3, 5","2, 3, 1, 1, 3",1,3,TRUE,Not Provided,0.527383333,0,5,0,0.1296,-0.2,0,0,0,0,0
949,lgqfmy,5,1,Patient History,ULCERATIVE COLITIS,4,0,3,0,3,6,0.5,"Present Illness History, Past Medical History, Family History",2,55,FALSE,3,3,TRUE,6,"6, 2","1, 3",1,1,FALSE,Not Provided,2.328983333,0,2,0,0.3025,-0.5,0,0,0,1,6
950,lgqfmy,5,2,Physical Exmination,ULCERATIVE COLITIS,5,0,5,0,5,13,0.384615385,"Assess Extremities, Rectal Examination, Assess Respiratory Rate, Measure Temperature, Abdomen Examination",1,60,FALSE,3,3,TRUE,2,2,3,3,0,FALSE,Not Provided,0.6546,0,1,0,0.36,-1,0,0,0,1,2
951,lgqfmy,5,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"CRP and ESR, Urine Dipstick, Abdominal CT Scan",2,75,FALSE,3,3,TRUE,8,"2, 8","3, 1",1,1,FALSE,Supportive management,0.452066667,0,2,1,0.0625,0.5,1,8,2,1,8
952,lgqfmy,6,1,Patient History,TEMPORAL ARTERITIS,5,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Medication, Allergies",1,0,FALSE,8,1,FALSE,4,4,1,1,0,FALSE,Not Provided,0.950433333,0,1,0,0,-1,0,0,0,0,0
953,lgqfmy,6,2,Physical Exmination,TEMPORAL ARTERITIS,9,0,9,0,9,13,0.692307692,"Assess Eyes, Measure Blood Pressure, Abdomen Examination, Assess Respiratory Rate, Assess Extremities, Measure Temperature, Rectal Examination, Neck/Throat Examination, Neurologic Exam Record",2,15,FALSE,8,2,FALSE,5,"4, 5","1, 2",2,1,FALSE,Not Provided,0.968366667,0,2,0,0.0225,-0.5,0,0,0,0,0
954,lgqfmy,6,3,Testing,TEMPORAL ARTERITIS,8,0,8,0,8,10,0.8,"UREA and Electrolytes, CRP and ESR, Chest X-Ray, Other Biochemistry Tests, FBC, ECG, Urine Dipstick, Venous Blood Gas",2,0,FALSE,8,2,FALSE,6,"4, 6","1, 2",2,1,FALSE,Not Provided,1.20665,0,2,0,0,-0.5,0,0,0,0,0
955,lqms62,1,1,Patient History,ULCERATIVE COLITIS,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Family History, Allergies, Social History",2,12,FALSE,6,1,FALSE,9,"9, 4","1, 0",1,1,FALSE,Not Provided,0.638916667,0,2,1,0.7744,0.5,1,9,2,1,9
956,lqms62,1,2,Physical Exmination,ULCERATIVE COLITIS,6,0,6,0,6,13,0.461538462,"Rectal Examination, Abdomen Examination, Take Pulse, Assess Respiratory Rate, Measure Blood Pressure, Measure Temperature",2,67,FALSE,6,1,FALSE,9,"9, 4","1, 0",1,1,FALSE,Not Provided,0.939783333,0,2,1,0.1089,0.5,1,9,2,1,9
957,lqms62,1,3,Testing,ULCERATIVE COLITIS,3,0,3,0,3,10,0.3,"FBC, UREA and Electrolytes, Venous Blood Gas",2,65,FALSE,6,1,FALSE,9,"9, 4","1, 0",1,1,FALSE,"stool cultures
blood cultures
IV fluid resuscitation, potassium and sodium replacement 
blood transfusion 
analgesia 
",1.169016667,0,2,1,0.1225,0.5,1,9,2,1,9
958,lqms62,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,8,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Family History, Social History",3,19,FALSE,8,3,TRUE,8,"8, 6, 4","2, 3, 2",2,2,FALSE,Not Provided,1.4477,0,3,1,0.6561,0.333333333,1,8,3,1,8
959,lqms62,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,12,0,12,0,12,13,0.923076923,"Auscultate the Heart, Auscultate Lungs, Assess Respiratory Rate, Measure Temperature, Assess Eyes, Measure Blood Pressure, Assess Extremities, Assess Head, Neurologic Exam Record, Neck/Throat Examination, Rectal Examination, Take Pulse",4,8,FALSE,8,3,TRUE,8,"8, 6, 4, 6","2, 3, 2, 3",2,3,TRUE,Not Provided,1.415183333,0,4,1,0.8464,0.25,1,8,3,1,8
960,lqms62,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,10,0.6,"FBC, CRP and ESR, UREA and Electrolytes, Other Biochemistry Tests, ECG, Chest X-Ray",4,23,FALSE,8,3,TRUE,9,"7, 6, 4, 9","2, 3, 2, 3",3,3,TRUE,Not Provided,1.405366667,0,4,1,0.5929,0.25,1,7,3,0,0
961,lqms62,3,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Family History, Past Medical History, Medication, Allergies, Social History",2,0,FALSE,9,3,TRUE,6,"6, 3","2, 3",2,1,FALSE,Not Provided,1.883583333,0,2,1,1,0.5,1,6,3,1,6
962,lqms62,3,2,Physical Exmination,MILIARY TB,7,0,7,0,7,13,0.538461538,"Rectal Examination, Measure Blood Pressure, Measure Temperature, Neck/Throat Examination, Neurologic Exam Record, Abdomen Examination, Assess Head",2,6,FALSE,9,3,TRUE,6,"6, 3","2, 3",2,1,FALSE,Not Provided,0.879233333,0,2,1,0.8836,0.5,1,6,3,1,6
963,lqms62,3,3,Testing,MILIARY TB,7,0,7,0,7,10,0.7,"FBC, Other Biochemistry Tests, Clotting Test, CRP and ESR, UREA and Electrolytes, Chest X-Ray, Abdominal CT Scan",2,13,FALSE,9,3,TRUE,6,"6, 3","2, 3",2,1,FALSE,Not Provided,1.40605,0,2,1,0.7569,0.5,1,6,3,1,6
964,lqms62,4,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",3,40,FALSE,8,3,TRUE,8,"8, 1, 4","0, 1, 3",0,1,FALSE,Not Provided,1.656283333,1,2,1,0.36,0.333333333,1,4,4,0,0
965,lqms62,4,2,Physical Exmination,AORTIC DISSECTION,5,0,5,0,5,13,0.384615385,"Measure Temperature, Take Pulse, Assess Respiratory Rate, Auscultate the Heart, Auscultate Lungs",3,26,FALSE,8,3,TRUE,8,"8, 1, 4","0, 1, 3",0,1,FALSE,Not Provided,1.22225,1,2,1,0.5476,0.333333333,1,4,4,0,0
966,lqms62,4,3,Testing,AORTIC DISSECTION,7,0,7,1,6,10,0.6,"Assess Extremities, FBC, UREA and Electrolytes, CRP and ESR, Other Biochemistry Tests, ECG, Chest X-Ray",4,8,FALSE,8,3,TRUE,8,"8, 1, 4, 6","0, 1, 3, 1",0,2,FALSE,Not Provided,2.887183333,1,3,1,0.8464,0.25,1,4,4,0,0
967,lqms62,5,1,Patient History,GUILLAINBARRE SYNDROME,10,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Allergies, Social History",3,0,FALSE,7,3,TRUE,5,"5, 3, 3","1, 3, 2",1,1,FALSE,Not Provided,3.381616667,0,3,1,1,0.333333333,1,3,3,0,0
968,lqms62,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,3,0,3,0,3,13,0.230769231,"Assess Extremities, Neurologic Exam Record, Rectal Examination",5,22,FALSE,7,3,TRUE,5,"5, 3, 3, 5, 1","1, 3, 2, 1, 3",1,2,FALSE,Not Provided,1.035883333,1,4,1,0.6084,0.2,1,3,3,0,0
969,lqms62,5,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"CRP and ESR, FBC, ECG, UREA and Electrolytes",5,31,FALSE,7,3,TRUE,7,"5, 3, 3, 7, 1","1, 3, 2, 1, 3",1,2,FALSE,Not Provided,1.417933333,1,4,1,0.4761,0.2,1,3,3,0,0
970,lqms62,6,1,Patient History,TEMPORAL ARTERITIS,8,0,6,0,6,6,1,"Present Illness History, Past Medical History, Family History, Medication, Social History, Allergies",1,0,FALSE,8,1,FALSE,3,3,1,1,0,FALSE,Not Provided,2.93075,0,1,1,1,1,1,3,2,1,3
