,OMSID,round,ParticipantID,Scenario,t1Diagnoses,t1DiagnosisScore,t1Likelihoods,t1Confidence,t1Severity,t2Diagnoses,t2Likelihoods,t2Confidence,t2Severity,t2SeniorReview,t2InvestigationsComplete,OMSScore,t2ExtraInvestigations,SCENARIO,CURRENT.SCENARIO.VERSION,SCENARIO.VERSION.PLAYED,SCORE....,TIME.SPENT,DATE,SCENARIO.ATTEMPT..,Quest.2.PIN,scenGroup,scenNum,orderNum,t1numOfDiagnoses,t2numOfDiagnoses,t1HighestLikelihood,t2HighestLikelihood,severityChange,confidenceChange,t1numOfDiagnosesChange,diagnosticChange,calibrationByDiff,sbarStart,helpStart,totalHelpStart,treatStart,pewsScore,totalActions,uniqueActions,filteredActions,actionVector,actTimesVector,historyActionsVector,examsActionsVector,testingActionsVector,treatmentActionsVector,numOfHistoryActions,numOfExamActions,numOfTestingActions,numOfTreatmentActions,numOfActionsAfterHistory,numOfHistoryActionsBeforePause,numOfHistoryActionsAfterPause,numOfExamActionsBeforePause,numOfExamActionsAfterPause,percentageHistory,numOfTestingActionsBeforePause,numOfTestingActionsAfterPause,percentageTesting,numOfTreatmentActionsBeforePause,numOfTreatmentActionsAfterPause,historyVectorBeforePause,numOfActionsBeforePause,numOfActionsAfterPause,numOfDiagnosesLabel,initialConfidenceLabel,infoVal,infoValHistory,infoValExams,infoValTesting,infoValHistoryBeforePause,infoValBeforePause,infoValAfterPause,infoValAfterHistory,infoValHistoryAfterPause,infoValExamsAfterPause,infoValTestsAfterPause
100,5,5,C5,Asthma,"Acute exacerbation asthma, URTI, foreign object, LRTI, sepsis/DIC, meningitis, non accidental injury",0.71,"5,4,2,4,3,2,1",6,7,"Acute asthma, URTI, LRTI","5,2,2",9,7,0,0,64,Needed to asses pt fx,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,63.91,17m 47s,08/01/2024 13:20,3,No,AS,1,1,7,3,5,5,0,3,-4,7,0.711111111,562,835,562,296,4,48,45,18,"1
1
0
0
0
0
1
0
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","97
765
0
0
0
0
80
0
62
0
0
0
0
0
0
124
0
0
0
605
54
0
0
0
0
0
0
0
0
0
0
0
0
0
0
348
261
306
0
415
234
325
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
86
0
0
0
0
0
0
688
967
0
0
0
0
903
0
0
0
195
0
0
0
0
0
0
0","1
1
0
0
0
0
1
0
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0","1
1
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",7,7,4,1,11,5,2,3,4,0.714285714,1,3,0.75,1,0,"past medical history
ask about pain
history of presenting complaint
past surgical history
presenting complaint",14,34,high,low,24.38959848,14.40637612,10.07583524,-0.092612882,4.202317291,-2.161414566,6.386175115,9.983222361,-0.070967742,6.457142857,0
101,6,3,B17,DKA,"DKA, infection, urti",0.55,"5,1,1",9,7,"DKA, infection, urti","5,1,1",10,7,0.65,1,67,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,55.12,15m 36s,06/11/2023 16:20,3,No,DP,1,2,3,3,5,5,0,1,0,1,0.67,595,800,595,9999,1,51,49,25,"1
1
1
0
1
0
0
0
0
1
0
1
0
0
0
1
0
0
1
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
1
1
0
1
1
1
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","76
112
133
0
527
0
0
0
0
143
0
851
0
0
0
101
0
0
866
0
52
0
0
0
0
870
0
0
0
0
0
875
0
0
0
0
287
351
0
831
382
366
0
0
0
246
333
0
399
0
0
0
0
0
0
0
0
0
0
890
0
0
0
0
0
716
0
0
0
0
734
196
0
0
465
0
0
774
0
0
0
0","1
1
1
0
1
0
0
0
0
1
0
1
0
0
0
1
0
0
1
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0","0
1
1
0
1
1
1
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
1
0
0
0
0
1
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",11,9,5,0,14,6,5,2,7,0.545454545,1,4,0.8,0,0,"past medical history
prescribed medications
allergies
social and living situation
past surgical history
presenting complaint",14,37,low,high,84.31183428,13.33039018,41.98812528,28.99331882,-10.30418719,25.75537094,20.2097017,70.98144409,3.375,16.8347017,0
102,6,5,C6,DKA,"DKA, sepsis, tonsilitis, hyperglycaemic hyperosmol",0.41,"5,3,2,4",6,6,"DKA, tonsilitis","5,2",9,7,0.03,1,50,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,49.93,13m 16s,08/01/2024 14:20,2,No,DP,1,2,4,2,5,5,1,3,-2,6,0.555555556,695,Inf,695,9999,2,47,42,21,"1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
1
0
1
0
0
0
1
0
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
0
1
0
0
1
0
1
1
1
0
1
0
0
0
0
0
0
0","144
166
511
0
0
0
111
119
84
0
0
0
0
0
0
0
0
0
0
0
62
0
0
0
0
0
0
0
0
0
0
619
0
0
0
0
0
185
0
499
0
233
0
0
0
290
0
0
366
0
0
0
0
0
589
0
0
132
0
0
0
0
0
0
0
731
0
0
449
0
757
569
546
0
330
0
0
0
0
0
0
0","1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0","0
0
1
0
1
0
1
0
0
0
1
0
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0","0
1
0
0
1
0
1
1
1
0
1
0
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",8,7,6,0,13,6,2,5,2,0.75,1,5,0.833333333,0,0,"past medical history
prescribed medications
ask about pain
ask about general activity level
history of presenting complaint
presenting complaint",17,30,high,low,2.645695825,-25.00427086,3.986012946,23.66395374,-10.30418719,17.2169094,-9.208949097,27.64996668,-13.5,4.291050903,0
103,6,6,C6,Pneumonia,"Asthma exacerbation, pneumonia, inhaled FB, pneumothorax, DKA",0.71,"5,2,1,1,1",8,3,"Asthma, pneumonia","5,3",9,3,0.31,1,58,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,57.63,11m 37s,14/02/2024 11:33,3,No,DP,2,3,5,2,5,5,0,1,-3,4,0.644444444,425,Inf,425,155,5,47,45,19,"1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0","178
289
597
0
0
0
0
0
96
0
0
0
0
0
0
0
0
0
0
0
69
0
0
0
0
0
0
463
0
0
0
0
0
0
0
135
244
88
0
325
429
90
0
0
0
0
0
0
551
0
0
0
0
0
0
0
0
0
0
91
0
0
0
0
633
317
0
0
0
0
492
0
0
0
194
0
0
557
0
0
0
0","1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","1
1
0
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0","0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0",6,8,5,2,13,4,2,5,3,0.666666667,2,3,0.6,1,1,"past medical history
prescribed medications
history of presenting complaint
presenting complaint",15,32,high,high,14.95881389,0.093809524,12.61917103,2.245833333,-10.08,-7.066363636,20.86580037,14.86500437,5.246376812,15.61942356,0
104,7,1,A15,DKA,"DKA, Gastroenteritis, URTI",0.69,"5,2,2",7,7,DKA,5,9,9,0.13,0,74,"ENT, CNS exam, abdo exam, social history","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,66.57,13m 46s,11/09/2023 13:53,1,No,DP,1,2,3,1,5,5,2,2,-2,6,0.822222222,762,Inf,762,351,4,49,47,18,"1
0
1
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
0
0
1
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","405
0
377
0
0
0
0
0
0
0
0
0
588
601
619
0
0
0
0
805
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
334
176
249
0
707
267
0
0
610
0
0
677
0
292
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
634
0
637
0
0
0
502
0
0
0
141
0
0
0
0
0
0
0","1
0
1
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
1
0
0
1
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
0
1
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0",6,8,4,2,12,0,6,4,4,0,1,3,0.75,0,2,,10,39,low,high,131.7887272,47.61581483,36.40181575,47.77109659,6.517241379,43.62144237,10.886289,84.17291235,0,10.886289,0
105,7,2,A15,Pneumonia,"Sepsis, Asthma attack, URTI, pneumonia",0.59,"4,4,3,3",6,8,"Sepsis, URTI, asthma attack","5,4,3",8,8,0.21,0,70,would have liked to get more drugs and need catheter and full sepsis six,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,69.89,14m 59s,18/10/2023 15:15,1,No,DP,2,3,4,3,4,5,0,2,-1,3,0.875,634,803,634,271,4,73,57,21,"1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
1
0
1
1
0
0
0
1
0
0
1
0
0
0
0
1
0
0
0
1
0
1
0
0
0
0
0
1
0
1
0
0
1
0
0
0
1
0
0
1
0
1
1
0","70
0
130
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
55
0
0
0
0
0
0
672
0
0
0
0
0
0
0
0
182
112
255
0
243
188
0
0
0
463
0
0
310
0
0
0
0
289
0
0
0
304
0
739
0
0
0
0
0
420
0
332
0
0
487
0
0
0
152
0
0
503
0
363
472
0","1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
1
0
1
1
0
0
0
1
0
0
1
0
0
0
0
1
0
0
0
1
0
1
0
0
0
0","0
1
0
1
0
0
1
0
0
0
1
0
0
1
0
1
1
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",4,10,7,2,17,3,1,7,3,0.75,1,6,0.857142857,1,1,"past medical history
allergies
presenting complaint",16,57,high,low,43.84159621,-4.009710145,32.14019525,15.71111111,-10.08,-6.496666667,29.75831245,47.85130636,0,22.75831245,7
106,7,3,B18,Asthma,"Acute asthma, bronchiolitis, VIW, allergy",0.47,"5,2,3,4",7,7,"Acute asthma, virally induced wheeze, allergy, bronchiolitis","5,3,4,1",7,7,0,1,55,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,66.53,14m 52s,06/11/2023 15:23,1,No,AS,1,1,4,4,5,5,0,0,0,0,0.785714286,541,817,541,277,0,46,36,14,"1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","139
0
0
0
0
0
0
0
119
0
0
0
0
0
0
0
0
0
0
0
107
0
0
0
0
0
0
0
0
0
0
0
0
0
0
173
246
321
550
664
287
317
703
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
760
0
0
0
0
0
0
0
0
0
0
472
0
0
0
206
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",3,9,2,1,11,3,0,3,6,1,1,1,0.5,1,0,"past medical history
history of presenting complaint
presenting complaint",13,33,high,high,10.24121077,4.131349549,8.441030048,-2.331168831,4.202317291,-2.161414566,7.955006284,6.109861217,-0.070967742,8.025974026,0
107,7,4,B18,Seizure,"epilepsy, febrile convulsions, meningitis, encephalopathy",0.81,"4,5,2,2",6,6,"febrile convulsion, epilepsy","5,4",9,3,0.28,1,71,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,70.75,20m 6s,13/12/2023 13:14,1,No,AS,2,4,4,2,5,5,-3,3,-2,8,0.788888889,430,Inf,430,280,0,59,53,31,"1
1
1
0
0
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
1
1
1
0
1
1
1
0
1
0
1
1
1
1
0
1
1
0
0
0
1
1
0
0
1
0
0
0
0
0
0
1
1
0
1
0
0
1
1
0
0
0
0
1
0
0","300
1085
749
0
0
0
0
0
352
1123
0
1099
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1109
1055
0
0
494
848
179
605
0
790
803
701
0
1038
0
556
635
450
916
0
712
683
0
0
0
980
331
0
0
891
0
0
0
0
0
0
591
960
0
156
0
0
582
518
0
0
0
0
617
0
0","1
1
1
0
0
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0","1
1
1
1
0
1
1
1
0
1
0
1
1
1
1
0
1
1
0
0
0
1
1
0
0
1
0
0
0","0
0
0
1
1
0
1
0
0
1
1
0
0
0
0
1
0
0","1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0",8,17,6,2,23,1,7,1,15,0.125,1,5,0.833333333,1,1,,12,47,high,low,120.0657613,29.64695071,70.37600761,20.04280303,-2.973684211,33.4245614,58.63420971,90.41881064,-0.25,54.70807335,4.176136364
108,7,5,C7,Asthma,"Asthma, viral induced wheeze, bronchiolitis",0.5,"4,3,3",6,5,Asthma,5,7,2,0.62,0,54,"Longer Hx, more thorough/structured exam","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,53.86,14m 22s,08/01/2024 12:54,2,No,AS,1,1,3,1,4,5,-3,1,-2,6,0.771428571,615,854,615,436,3,54,51,15,"0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
0
0
0
1
0
0
0
1
0
0
0
1
1
1
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0","0
0
275
0
0
0
0
0
130
0
0
0
0
0
0
0
0
0
0
642
119
0
0
854
0
0
0
741
0
0
0
283
0
0
0
171
235
410
0
0
539
0
0
346
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
295
0
0
0
388
0
0
0
0
0
203
0
0
0
0
0
0
0","0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
0
0
0
1
0
0
0
1
0
0
0","1
1
1
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0","0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0",7,5,3,2,8,4,3,2,3,0.571428571,2,1,0.333333333,0,2,"allergies
history of presenting complaint
presenting complaint
family history",13,41,low,low,-16.64654592,-7.785763948,-12.46243316,3.601651187,0.878787879,-3.153775146,-8.500837872,-8.860781968,-0.070967742,-8.42987013,0
109,7,6,C7,Seizure,"Febrile convulsion, tonic clonic seizure",0.38,"5,3",7,9,"Febrile convulsion, sepsis","5,2",7,9,0.62,0,59,"ENT exam, not sure if it was offered as an option. Infebrile chill, want to check tympanic membrane + throat","Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,58.96,16m 4s,14/02/2024 14:24,2,No,AS,2,4,2,2,5,5,0,0,0,0,0.842857143,366,323,323,272,1,53,48,17,"0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
1
1
0
0
1
1
1
1
1
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
0
505
0
0
0
0
0
81
0
0
0
0
0
0
0
0
0
0
0
69
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
584
728
0
0
702
717
693
0
0
136
531
557
281
620
0
644
676
0
846
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
483
0
0
0
0
0
0
0","0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
1
1
0
0
1
1
1
0
0
1
1
1
1
1
0
1
1
0
1
0
0
0
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",3,13,1,1,14,2,1,2,11,0.666666667,0,1,1,1,0,"history of presenting complaint
presenting complaint",15,38,low,high,72.88616273,6.676388889,51.70977384,14.5,-4.111111111,19.02046784,45.7608872,66.20977384,-0.25,46.0108872,0
110,8,4,B2,Pneumonia,"excerbation asthma, viral induced wheeze, foreign object aspiration, pneumonia, anaphylaxis",0.5,"4,4,1,2,1",6,6,"pneumonia/sepsis, VIW, astham excerbation, anaphylaxis, foreign body","5,3,3,1,1",10,6,0.63,1,69,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,69.03,16m 12s,13/12/2023 15:36,2,No,DP,2,3,5,5,4,5,0,4,0,4,0.69,626,Inf,626,312,0,78,58,36,"1
1
1
0
0
0
1
1
1
1
1
1
0
0
0
1
1
0
1
0
1
0
0
0
1
1
0
1
0
0
0
1
0
0
0
1
1
1
0
1
1
1
0
0
1
0
0
1
1
0
0
1
0
1
1
0
0
1
0
1
0
0
0
0
1
0
0
1
0
0
1
0
0
0
1
0
0
0
0
1
0
0","190
245
372
0
0
0
921
931
118
789
443
250
0
0
0
427
908
0
772
0
106
0
0
0
901
778
0
679
0
0
0
464
0
0
0
160
235
126
0
419
434
514
0
0
881
0
0
478
512
0
0
754
0
456
807
0
0
925
0
757
0
0
0
0
229
0
0
835
0
0
569
0
0
0
182
0
0
0
0
858
0
0","1
1
1
0
0
0
1
1
1
1
1
1
0
0
0
1
1
0
1
0
1
0
0
0
1
1
0
1
0
0
0
1
0
0
0","1
1
1
0
1
1
1
0
0
1
0
0
1
1
0
0
1
0
1
1
0
0
1
0
1
0
0
0
0","1
0
0
1
0
0
1
0
0
0
1
0
0
0
0
1
0
0","1
0
1
0
0
0
1
0
1
1
0
0
0
0
0
0",17,14,5,5,19,5,12,3,11,0.294117647,2,3,0.6,1,4,"past medical history
prescribed medications
history of presenting complaint
vaccination history
presenting complaint",15,63,high,low,100.9570051,47.16459786,46.14657388,7.645833333,-10.08,-7.066363636,50.61282418,53.79240722,5.246376812,38.36644737,7
111,8,5,C8,DKA,"DKA, infection",0.33,"4,3",5,7,Diabetic ketoacidosis,5,8,8,0,0,56,Prescribed and administered fluids,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,55.53,13m 34s,08/01/2024 14:20,3,No,DP,1,2,2,1,4,5,1,3,-1,5,0.7,275,639,275,9999,3,49,45,22,"1
1
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
0
1
0
0
0
1
1
0
1
0
1
0
0
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
1
1
0
1
1
0
0
1
0
0
0
0","75
132
476
0
0
0
690
0
664
0
0
0
0
0
0
0
0
0
0
0
51
0
0
0
0
0
0
814
0
0
0
0
0
0
0
0
591
437
0
0
0
153
0
0
0
328
411
0
151
0
467
0
0
0
702
0
0
0
0
755
0
0
0
0
0
545
0
0
0
0
808
123
0
431
371
0
0
625
0
0
0
0","1
1
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
0
1
0
0
0
1
1
0
1
0
1
0
0
0
1
0
0
0
0
1
0
0
0
0","0
1
0
0
0
0
1
1
0
1
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",7,9,6,0,15,3,4,3,6,0.428571429,1,4,0.666666667,0,0,"past medical history
prescribed medications
presenting complaint",22,27,low,low,45.77140321,-18.65582365,32.43390805,31.99331882,-10.30418719,17.2169094,10.33136836,64.42722686,-13.5,20.83136836,3
112,8,6,C8,Pneumonia,"Bronchiolitis, infective exacerbation of asthma, pneumonia with pleural effusion",0.67,"3,4,4",6,5,"Sepsis, Pneumonia/LRTI,, infective excerbation asthma","5,4,4",7,7,0.34,1,61,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,60.72,11m 25s,14/02/2024 11:12,3,No,DP,2,3,3,4,4,5,2,1,1,4,0.871428571,426,486,426,230,6,66,45,15,"1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","140
192
0
0
0
0
0
0
113
0
0
0
0
0
0
0
0
0
0
0
94
576
0
0
0
0
0
533
0
0
0
0
0
0
0
0
272
142
0
0
339
119
0
0
0
0
0
0
119
0
0
0
0
0
0
0
0
0
0
622
0
0
0
0
0
0
223
0
0
0
466
0
0
0
240
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
0
1
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",6,6,3,2,9,4,2,4,2,0.666666667,2,1,0.333333333,1,1,"past medical history
prescribed medications
history of presenting complaint
presenting complaint",16,50,low,low,12.02884548,-7.534813665,15.61942356,3.944235589,-10.08,-6.496666667,20.86580037,19.56365915,5.246376812,15.61942356,0
113,9,3,B15,Asthma,"Asthma excerbation, severe infection including sepsis, cardiac problems",0.29,"4,4,2",7,6,"Acute excerbation of asthma, pneumonia, aspect of foreign body","5,2,3",7,8,0.16,1,76,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,76.24,19m 57s,06/11/2023 13:56,2,No,AS,1,1,3,3,4,5,2,0,0,2,1.085714286,813,827,813,531,5,64,55,27,"1
1
1
0
0
1
1
1
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
1
1
0
1
1
1
1
0
0
0
1
0
1
1
0
1
0
0
0
0
0
1
0
1
0
0
0
0
1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","121
170
164
0
0
310
93
109
75
0
0
0
0
0
0
133
0
0
0
862
65
0
0
0
0
0
0
1015
0
0
0
0
0
0
0
423
479
510
0
1157
334
268
986
0
0
0
553
0
382
642
0
579
0
0
0
0
0
98
0
1171
0
0
0
0
1114
0
0
0
0
0
744
0
0
0
447
0
0
0
0
0
0
0","1
1
1
0
0
1
1
1
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
1
0
1
1
1
1
0
0
0
1
0
1
1
0
1
0
0
0
0
0
1
0
1
0
0
0
0","1
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",11,13,3,2,16,9,2,3,10,0.818181818,0,3,1,0,2,"past medical history
prescribed medications
allergies
ask about pain
ask about general activity level
history of presenting complaint
past surgical history
presenting complaint",15,49,low,high,57.86554884,26.86266559,31.39906757,-0.396184311,4.202317291,-2.161414566,21.87607411,31.00288326,-0.070967742,21.94704185,0
